Last updated,Ticket updated,Ticket created - Date,Country,Brand(상세),Category,Requested Channel type,1차 Defect Reason or Inquiries,2차 Defect Reason or Inquiries,Device,Product Name,Power Accessories _categories,Product Name: Caseology,Purchase Date - Date,ESC. 사유,Tier 2 Escalated,❗사진/영상 유무❗,최종 고객 대응,Order ID,ASIN,★문의SKU,T1 → T2,T2 → T3,"✅전체 주문 (Product Issue, 아크테크X)",❎전체 환불,✳️슈피겐 환불,Agent replies brackets,Agent replies,Agent wait time (min),On-hold time (min),링크,MCF 발송
1000160854,2026-09-08,2026-09-08,UK,CASE,4. Product Issue,SQ_website,(Case)_프레임파손,,Galaxy Z Fold 7,Slim Armor Pro MagFit,,,2025-09-10,,FALSE,Yes,도움불가,202-5876177-2145901,B0F1BW4QBC,ACS09552,,,9,1,1,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160854,
1000160855,2026-09-08,2026-09-08,,,,spigen.support@spigen.com,,,,,,,,,FALSE,,,해당없음,해당없음,해당없음,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160855,
1000160856,2026-09-08,2026-09-08,JP,SDA,6. Product Inquiry,Amazon Buyer Message,(Product Inquiry)_상품문의,2차_(Case)_기타사항,Galaxy Tab S11 (25),Ultra Hybrid Pro,,,2026-07-20,기타 사항,TRUE,No,일반안내,249-1237834-0433414,B0FFJGD1S9,ACS10213,1,2,4,1,0,2,2,46,242,https://spigenhelp.zendesk.com/agent/tickets/1000160856,0
1000160857,2026-09-08,2026-09-08,IT,CASE,4. Product Issue,SQ_website,(Case)_형합,,Galaxy S25 FE,Rugged Armor,,,2026-09-04,,FALSE,No,일반안내,402-2879182-6202736,B0FC8971XW,ACS10025,,,2,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160857,
1000160858,2026-09-08,2026-09-08,UK,CASE,4. Product Issue,SQ_website,(Case)_외관파손,,Galaxy Z Fold 8 Ultra,Ultra Hybrid Pro MagFit,,,2026-07-31,,FALSE,No,일반안내,205-3389449-0690718,B0H6C9TVSP,ACS12101,,,3,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160858,
1000160859,2026-09-08,2026-09-08,IN,CASE,7. Other Inquiry,spigen.support@spigen.com,(Refund Inquiry)_환불재안내,,iPhone 17 Pro Max,Ultra Hybrid T MagFit,,,2025-10-20,,FALSE,Yes,환불,171-3664738-0700346,B0FH5SRK6L,ACS10467,,,4,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160859,
1000160860,2026-09-08,2026-09-08,IT,CASE,4. Product Issue,SQ_website,(Case)_황변,,Galaxy S24,Liquid Crystal,,,2026-01-03,,FALSE,Yes,일반안내,407-5449962-1636337,B0CM5F1T9P,ACS07343,,,2,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160860,0
1000160861,2026-09-08,2026-09-08,etc.,n/a,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160861,
1000160862,2026-09-08,2026-09-08,ES,SDA,4. Product Issue,Amazon Buyer Message,(SDA)_킥스탠드이슈,,Galaxy Tab S9 (23),Tough Armor Pro,,,2025-08-05,,FALSE,Yes,도움불가,404-2324854-9861921,B0C4G5SCV8,ACS06837,,,4,2,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160862,0
1000160863,2026-09-08,2026-09-08,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PE2302,,2024-12-09,,FALSE,Yes,회수 (교품/환불),406-8094534-2051548,B0DL6DG9DQ,ACH06946,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160863,
1000160864,2026-09-09,2026-09-09,UK,CASE,4. Product Issue,SQ_website,(Case)_형합,,Google Pixel 11 Pro Fold,Slim Armor Pro MagFit,,,2026-08-18,MCF발송,TRUE,Yes,MCF 발송,204-7472738-0835568,B0GJ7N9XRN,ACS11458,1,,2,0,0,3-5,3,139,0,https://spigenhelp.zendesk.com/agent/tickets/1000160864,1
1000160865,2026-09-08,2026-09-08,,,,spigen.support@spigen.com,,,,,,,,,FALSE,,,해당없음,해당없음,해당없음,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160865,
1000160867,2026-09-09,2026-09-09,ES,CASE,6. Product Inquiry,Shopify EU,(Product Inquiry)_상품문의,2차_(Other Inquiry)_감사인사,Galaxy S26 Ultra,Optik Armor,,,,상품 문의,TRUE,No,일반안내,,B0FVBPV3QF,ACS11040,1,,N/A,N/A,N/A,3-5,3,386,0,https://spigenhelp.zendesk.com/agent/tickets/1000160867,
1000160868,2026-09-08,2026-09-08,UK,Newbiz,4. Product Issue,SQ_website,(New Biz)_부착떨어짐,,해당없음_(New Biz),(New Biz)_STL100,,,2026-02-26,,FALSE,No,일반안내,202-0457389-8516331,B0FDPCYLS4,ACP09333,,,3,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160868,
1000160869,2026-09-08,2026-09-08,,,,spigen.support@spigen.com,,,,,,,,,FALSE,,,해당없음,해당없음,해당없음,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160869,
1000160870,2026-09-09,2026-09-09,FR,CASE,4. Product Issue,SQ_website,(Case)_힌지부스프링파손,,Galaxy Z Fold 8,Slim Armor Pro S MagFit,,,2026-08-27,,FALSE,Yes,환불,408-8915834-3973907,B0GYQKRQ6S,ACS11779,,,2,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160870,0
1000160871,2026-09-08,2026-09-08,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_킥스탠드이슈,2차_(Refund Inquiry)_환불재안내,iPhone 15 Pro,Slim Armor MagFit,,,2026-06-10,,FALSE,Yes,환불,406-5138317-6719542,B0C2X7R8SX,ACS06476,,,1,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160871,
1000160872,2026-09-07,2026-09-07,,,,Amazon Buyer Message,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160872,
1000160873,2026-09-08,2026-09-08,DE,SP,6. Product Inquiry,Amazon Buyer Message,(Product Inquiry)_호환문의,,Galaxy S26,SP_Glas.tR Optik Pro,,,,,FALSE,No,일반안내,해당없음,B0G7RJH146,AGL11094,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160873,
1000160874,2026-09-08,2026-09-08,etc.,n/a,8. 문의 사항 파악 불가,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160874,
1000160875,2026-09-09,2026-09-09,US,SP,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_기타사항,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,타부서 소관,111-0320320-7425026,B0CVML9CC4,AGL07679,,,N/A,N/A,N/A,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160875,
1000160876,2026-09-11,2026-09-11,DE,PAcc.,4. Product Issue,SQ_website,(PAcc.)_호환불가,,알 수 없음_추가정보 필요,Power Accessories,EV25MFAQ,,2026-09-02,,FALSE,No,일반안내,028-0452939-4253927,B0FPTKNYP3,ACP10511,,,3,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160876,0
1000160877,2026-09-09,2026-09-09,ES,CASE,4. Product Issue,SQ_website,(Case)_킥스탠드이슈,,Galaxy Z Fold 8 Ultra,Slim Armor Pro S MagFit,,,2026-07-24,MCF발송,TRUE,Yes,MCF 발송,408-6347289-7590763,B0GYQDR1FW,ACS11778,1,,2,0,0,3-5,3,1293,0,https://spigenhelp.zendesk.com/agent/tickets/1000160877,1
1000160878,2026-09-08,2026-09-08,etc.,n/a,8. 문의 사항 파악 불가,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),407-6008107-8910715,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160878,
1000160879,2026-09-11,2026-09-11,ES,SP,4. Product Issue,SQ_website,(SP)_버블,,Apple Watch Series 9 (41mm),SP_Film NeoFlex,,,2026-08-27,,FALSE,Yes,환불,403-6334934-2070718,B07NTPQ1J3,061FL25575,,,2,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160879,
1000160881,2026-09-08,2026-09-08,DE,CASE,3. Exchange,SQ_website,(Exchange)_주문실수,,Google Pixel 11,Nano Pop MagFit,,,2026-08-17,,FALSE,No,일반안내,303-2636009-5334710,B0GJ7H64FN,ACS11446,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160881,0
1000160882,2026-09-08,2026-09-08,BE,Newbiz,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (New Biz),(New Biz)_TO331,,,2026-09-07,,FALSE,No,일반안내,405-4411734-3345917,B0G3YGP6QM,ACP11231,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160882,0
1000160883,2026-09-08,2026-09-08,FR,CASE,4. Product Issue,SQ_website,(Case)_킥스탠드이슈,,Google Pixel 10 Pro,알 수 없음  (No product info),,,,,FALSE,Yes,일반안내,,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160883,
1000160884,2026-09-10,2026-09-10,UK,CASE,4. Product Issue,SQ_website,(Case)_자석탈락,,Galaxy S23 Ultra,Ultra Hybrid OneTap Metal Ring MagFit,,,2026-06-30,,FALSE,Yes,환불,206-6371637-2881124,B0BJRT9SKY,ACS05621,,,6,2,1,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160884,0
1000160885,2026-09-08,2026-09-08,UK,SP,4. Product Issue,SQ_website,(SP)_버블,,Galaxy Tab S11 (25),SP_Glas.tR EZ Fit Pro,,,2026-08-27,,FALSE,No,일반안내,205-4566730-3361902,B0FK6MFSJB,AGL10198,,,3,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160885,
1000160886,2026-09-09,2026-09-09,UK,SP,4. Product Issue,Amazon Buyer Message,(SP)_부착벗겨짐,,OnePlus Nord Series,SP_Glas.tR Slim,,,2026-05-30,,FALSE,No,도움불가,203-2186743-0146727,B0FHBB8VVN,AGL10210,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160886,0
1000160887,2026-09-08,2026-09-08,UK,CASE,2. Delivery,Amazon Buyer Message,(Delivery Inquiry)_배송관련기타사항,,iPhone 17 Air ,알 수 없음  (No product info),,,,,FALSE,No,일반안내,206-0175199-4046704,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160887,
1000160888,2026-09-08,2026-09-08,BE,SDA,2. Delivery,Amazon Buyer Message,(Delivery Issue)_구성품누락,,Other (ODM),Stand (DR110),,,2026-08-27,,FALSE,No,일반안내,171-5372511-0444345,B0D7NQJC1W,AGP08664,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160888,
1000160889,2026-09-08,2026-09-08,IN,SDA,4. Product Issue,spigen.support@spigen.com,"(Case)_제품품질불만(사이즈,디자인 외)",,Other (ODM),SA2403,,,2026-08-14,,FALSE,Yes,회수 (교품/환불),406-8033882-1053102,B0DGX1VCWX,ASD07889,,,1,0,0,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160889,0
1000160890,2026-09-08,2026-09-08,SE,CASE,4. Product Issue,SQ_website,(Case)_킥스탠드이슈,2차_(Refund Inquiry)_환불후대체품요청,iPhone 17 Pro Max,Ultra Hybrid S MagFit,,,2026-05-19,,FALSE,Yes,환불,404-3289146-2587565,B0FD2D52VV,ACS09893,,,1,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160890,
1000160891,2026-09-08,2026-09-08,FR,SP,4. Product Issue,SQ_website,(SP)_버블,,Garmin,SP_Glas.tR EZ Fit Slim,,,2026-09-06,,FALSE,Yes,일반안내,408-9810662-8753113,B0DP5RPSTY,AGL09158,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160891,0
1000160892,2026-09-08,2026-09-08,etc.,CASE,2. Delivery,SQ_website,(Delivery Issue)_미배송(배송미완료),,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,일반안내,86579,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160892,
1000160893,2026-09-08,2026-09-08,,,,spigen.support@spigen.com,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160893,
1000160894,2026-09-08,2026-09-08,IN,PAcc.,4. Product Issue,SQ_website,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,"C10CL_1M,1Pack,USB-C to Lightning",,2026-08-23,,FALSE,No,일반안내,407-6466551-1108304,B07SR1HW89,000CA27021,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160894,
1000160895,2026-09-08,2026-09-08,IN,CASE,4. Product Issue,SQ_website,(Case)_황변,,iPhone 17 Pro Max,Ultra Hybrid,,,2026-02-02,,FALSE,Yes,일반안내,405-1854800-3468343,B0FD25XK76,ACS10033,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160895,
1000160896,2026-09-08,2026-09-08,,,,spigen.support@spigen.com,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160896,
1000160897,2026-09-08,2026-09-08,IN,SDA,3. Exchange,Amazon Buyer Message,(Exchange)_주문실수,,Galaxy Tab S11 (25),Rugged Armor Pro,,,2026-09-04,,FALSE,No,일반안내,405-1138232-8740338,B0FFJWP1Q7,ACS10149,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160897,
1000160898,2026-09-09,2026-09-09,DE,CASE,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (Cases),Nano Pop MagFit,,,2026-09-07,,FALSE,No,일반안내,306-0718474-1096364,B0DQ2XDTJ6,ACS09154,,,N/A,N/A,N/A,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160898,0
1000160899,2026-09-08,2026-09-08,IE,CASE,6. Product Inquiry,Amazon Buyer Message,(Sales Inquiry)_재입고관련문의,,Galaxy Z Fold 8,Air Skin Aramid MagFit,,,,출시/재입고 문의,TRUE,No,일반안내,해당없음,B0GMSKSKX8,ACS11561,1,1,N/A,N/A,N/A,1,1,211,90,https://spigenhelp.zendesk.com/agent/tickets/1000160899,
1000160900,2026-09-08,2026-09-08,FR,n/a,4. Product Issue,Amazon Buyer Message,(Other Inquiry)_기타사항,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,일반안내,해당없음,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160900,
1000160901,2026-09-08,2026-09-08,UK,CASE,4. Product Issue,SQ_website,(Case)_코팅벗겨짐,,iPhone 17 Pro,Optik Armor MagFit,,,2026-04-28,,FALSE,Yes,환불,204-0669985-9677947,B0FD24BYLP,ACS09954,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160901,0
1000160903,2026-09-08,2026-09-08,DE,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_코팅벗겨짐,,Galaxy S25 Ultra,Slim Armor CS,,,2026-03-20,,FALSE,Yes,일반안내,306-0083035-9237953,B0DJ9T9ZJT,ACS08968,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160903,0
1000160904,2026-09-08,2026-09-08,etc.,CASE,6. Product Inquiry,SQ_website,(Sales Inquiry)_출시일정문의,,iPhone 18 Pro,알 수 없음  (No product info),,,,,FALSE,No,일반안내,해당없음,해당없음,해당없음,,,N/A,N/A,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160904,
1000160905,2026-09-08,2026-09-08,,,,spigen.support@spigen.com,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160905,
1000160906,2026-09-08,2026-09-08,,,,spigen.support@spigen.com,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160906,
1000160907,2026-09-08,2026-09-08,FR,CASE,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (Cases),Core Armor MagFit,,,2026-08-26,,FALSE,No,일반안내,406-4121769-1843526,B0GZLH1R4C,ACS11799,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160907,0
1000160908,2026-09-08,2026-09-08,IT,CASE,3. Exchange,Amazon Buyer Message,(Exchange)_주문실수,,Galaxy S26 Ultra,Optik Armor,,,2026-09-03,,FALSE,No,일반안내,407-9634580-6193123,B0FVBPV3QF,ACS11040,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160908,
1000160909,2026-09-08,2026-09-08,FR,SP,2. Delivery,Amazon Buyer Message,(Delivery Issue)_오배송(타셀러제품),,Galaxy A37,SP_Glas.tR EZ Fit Slim,,,2026-09-03,,FALSE,Yes,일반안내,407-8243735-9185930,B0DT46TVF8,AGL09202,,,N/A,N/A,N/A,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160909,
1000160910,2026-09-09,2026-09-09,SE,CASE,4. Product Issue,SQ_website,(Case)_카메라커버이슈,,Galaxy S26 Ultra,Optik Armor,,,2026-06-04,,FALSE,Yes,환불,405-5185586-0621112,B0FVBPV3QF,ACS11040,,,2,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160910,
1000160911,2026-09-09,2026-09-09,DE,SP,4. Product Issue,Shopify EU,(SP)_찍힘,2차_(Other Inquiry)_감사인사,iPhone 16 Plus,SP_Glas.tR EZ Fit Privacy,,,2026-07-13,,FALSE,Yes,50% 환불,306-4569941-5556310,B0C9RW1P75,AGL06885,,,3,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160911,
1000160912,2026-09-08,2026-09-08,DE,CASE,4. Product Issue,Amazon Buyer Message,(Case)_킥스탠드이슈,,Galaxy S24,Tough Armor,,,2024-10-09,,FALSE,No,도움불가,304-2488038-0917956,B0CM4RFSHN,ACS07355,,,3,1,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160912,0
1000160913,2026-09-08,2026-09-08,UK,CASE,4. Product Issue,SQ_website,(Case)_킥스탠드이슈,,Galaxy S26 Ultra,Ultra Hybrid S MagFit,,,2026-05-21,MCF발송,TRUE,Yes,MCF 발송,204-2030115-3896307,B0FVBPTQT2,ACS11032,1,,6,0,0,3-5,3,97,0,https://spigenhelp.zendesk.com/agent/tickets/1000160913,1
1000160914,2026-09-08,2026-09-08,DE,CASE,2. Delivery,Amazon Buyer Message,(Delivery Issue)_미배송(배송미완료),,Xiaomi_others,Rugged Armor,,,2026-08-27,,FALSE,No,일반안내,306-6584844-8341169,B0DJGSVWFL,ACS08858,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160914,
1000160915,2026-09-08,2026-09-08,etc.,n/a,8. 문의 사항 파악 불가,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160915,
1000160916,2026-09-08,2026-09-08,UK,CASE,4. Product Issue,SQ_website,(Case)_코팅벗겨짐,,Galaxy S23 Ultra,Tough Armor,,,2026-01-25,,FALSE,Yes,도움불가,202-3015430-1649907,B0BJSNT7H8,ACS05623,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160916,
1000160917,2026-09-08,2026-09-08,,,,spigen.support@spigen.com,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160917,
1000160918,2026-09-08,2026-09-08,UK,CASE,4. Product Issue,SQ_website,(Case)_프레임파손,,Galaxy Z Fold 6,Slim Armor Pro,,,2026-02-26,,FALSE,Yes,일반안내,205-8571039-7364347,B0CXV3BK1C,ACS07821,,,2,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160918,0
1000160919,2026-09-08,2026-09-08,UK,CASE,4. Product Issue,SQ_website,(Case)_버튼부파손,,iPhone 16 Pro Max,Ultra Hybrid T MagFit,,,2024-10-16,,FALSE,Yes,도움불가,206-7653100-0617140,B0D7B1MXPM,ACS08507,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160919,
1000160920,2026-09-08,2026-09-08,UK,CASE,6. Product Inquiry,SQ_website,(Product Inquiry)_상품문의,,Galaxy A36,Liquid Air,,,,상품 문의,TRUE,No,일반안내,해당없음,B0DM4K773G,ACS09199,1,1,N/A,N/A,N/A,2,2,62,23,https://spigenhelp.zendesk.com/agent/tickets/1000160920,
1000160921,2026-09-08,2026-09-08,,,,spigen.support@spigen.com,,,,,,,,,FALSE,,,,,,,,,,,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160921,
1000160922,2026-09-08,2026-09-08,etc.,n/a,8. 문의 사항 파악 불가,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160922,
1000160923,2026-09-08,2026-09-08,IT,SP,4. Product Issue,SQ_website,(SP)_지문인식,,Galaxy S26 Ultra,SP_Glas.tR EZ Fit Pro,,,2026-08-30,,FALSE,No,일반안내,408-1571213-3373959,B0G877D436,AGL11069,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160923,
1000160924,2026-09-12,2026-09-13,FR,CASE,4. Product Issue,SQ_website,(Case)_황변,,Galaxy S26 Ultra,Ultra Hybrid MagFit,,,2026-05-09,,FALSE,Yes,환불,407-2719455-7103522,B0FVBMVTRH,ACS10958,,,6,2,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160924,0
1000160925,2026-09-11,2026-09-11,IN,SDA,4. Product Issue,spigen.support@spigen.com,(SDA)_불량,,Galaxy Watch Ultra 2 (47mm),DuraPro Flex,,,2026-08-04,,FALSE,Yes,일반안내,171-4163965-3641113,B0DD5BLXQF,AMP08773,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160925,
1000160926,2026-09-08,2026-09-08,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,iPhone 14 Plus,Power Accessories,"C10CL_1M,1Pack,USB-C to Lightning",,2026-03-30,,FALSE,Yes,회수 (교품/환불),403-4542723-0372313,B07PT3T9NM,000CA25416,,,2,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160926,0
1000160927,2026-09-11,2026-09-11,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_분리/이탈,,Google Pixel 8,Ultra Hybrid,,,2025-10-14,,FALSE,Yes,환불,403-1530697-9424340,B0BZ5YJBYW,ACS06279,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160927,
1000160928,2026-09-12,2026-09-12,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_황변,,iPhone 17 Pro Max,Ultra Hybrid,,,2025-11-29,,FALSE,Yes,환불,405-3827622-3380306,B0FD25XK76,ACS10033,,,2,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160928,
1000160929,2026-09-10,2026-09-10,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_황변,2차_(Refund Inquiry)_환불재안내,iPhone 17 Pro,Ultra Hybrid MagFit,,,2025-10-26,,FALSE,Yes,환불,403-6304140-5383515,B0FD1WCF4X,ACS10068,,,1,0,0,3-5,4,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160929,
1000160930,2026-09-08,2026-09-08,IT,CASE,6. Product Inquiry,Amazon Buyer Message,(Product Inquiry)_상품문의,,Galaxy Z Fold 8 Ultra,Slim Armor Pro MagFit,,,2026-09-06,상품 문의,TRUE,No,일반안내,404-2155316-1525152,B0GKQFNXLL,ACS11503,1,,N/A,N/A,N/A,1,1,361,0,https://spigenhelp.zendesk.com/agent/tickets/1000160930,
1000160931,2026-09-09,2026-09-09,UK,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_프레임파손,,Galaxy S23 Ultra,Neo Hybrid,,,2026-02-21,,FALSE,Yes,도움불가,204-8004515-9631529,B0BJSFKFX9,ACS05627,,,1,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160931,0
1000160932,2026-09-08,2026-09-08,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PA2000,,2026-02-09,,FALSE,No,회수 (교품/환불),404-3085554-9170758,B0C5R9ZMT6,ABA06401,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000160932,0
1000160933,2026-09-08,2026-09-08,etc.,CASE,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_타셀러문의,,Galaxy S26 Ultra,Tough Armor MagFit,,,,타셀러 구매,TRUE,No,일반안내,해당없음,해당없음,해당없음,1,,N/A,N/A,N/A,3-5,3,17,0,https://spigenhelp.zendesk.com/agent/tickets/1000160933,0
